0.796543,0.183435,0.779691,0.59685,0.445833,0.0999749,0.459249,0.333709,0.142867,0.650888,0.0564116,0.721999,0.938553,0.000778765,0.992212,0.617482,0.611653,0.00706631,0.0230624,0.524775,0.399861,0.0466657,0.973756,0.232771,0.0906064,0.618386,0.382462,0.983231,0.466763,0.85994,0.680308,0.450499,0.013265,0.942202,0.563288,0.385417,0.0159663,0.230894,0.241025,0.683264,0.609997,0.833195,0.173365,0.391061,0.182236,0.755361,0.425156,0.207942,0.5677,0.0313133,0.842285,0.449754,0.39515,0.926659,0.727272,0.326541,0.570444,0.520834,0.961172,0.844534,0.74732,0.539692,0.586751,0.965255,0.607034,0.275999,0.296274,0.165267,0.0156364,0.423401,0.394882,0.293488,0.0140798,0.198842,0.711342,0.790176,0.60596,0.926301,0.651077,0.91496,0.850039,0.449451,0.0954101,0.370818,0.668841,0.665922,0.591298,0.274722,0.561243,0.382927,0.971712,0.848914,0.72173,0.235985,0.256068,0.0404336,0.710663,0.110891,0.439337,0.201719,0.895764,0.47537,0.563276,0.695516,0.139331,0.604417,0.539841,0.203061,0.942854,0.598865,0.694785,0.880468,0.624354,0.295634,0.105494,0.456535,0.21844,0.41651,0.88328,0.324345,0.122088,0.356298,0.906828,0.272132,0.64769,0.000520377,0.352569,0.304781,0.164656,0.534089,0.48483,0.692436,0.269412,0.244126,0.168291,0.218764,0.558102,0.403836,0.0648922,0.253915,0.246876,0.696304,0.712271,0.148087,0.99774,0.266781,0.976615,0.411037,0.0330507,0.345071,0.634351,0.680705,0.530935,0.447783,0.552893,0.592697,0.0808533,0.369654,0.24216,0.80314,0.470301,0.983423,0.398824,0.816432,0.798345,0.150718,0.508199,0.695813,0.858359,0.325959,0.220241,0.71115,0.809501,0.348666,0.0961766,0.940523,0.397572,0.517751,0.83771,0.67569,0.735216,0.209072,0.541448,0.695784,0.22855,0.174955,0.982168,0.516636,0.260829,0.996254,0.965419,0.558293,0.882636,0.188707,0.278871,0.700358,0.846661,0.856324,0.404508,0.88777,0.850928,0.935635,0.785341,0.668988,0.580687,0.372283,0.940133,0.973664,0.283921,0.305364,0.485614,0.448424,0.994457,0.175925,0.0180754,0.493894,0.178823,0.366469,0.744171,0.72094,0.308061,0.54254,0.508814,0.636333,0.250462,0.589871,0.978893,0.486742,0.906099,0.434394,0.350078,0.645103,0.668924,0.864168,0.230185,0.499193,0.572004,0.768554,0.0436038,0.994551,0.469945,0.27956,0.883494,0.747719,0.953072,0.33075,0.552765,0.572292,0.980332,0.0753463,0.305697,0.190911,0.268475,0.48528,0.372687,0.394691
0.844213,0.210185,0.213556,0.253023,0.162916,0.211178,0.147105,0.171132,0.211089,0.142417,0.253761,0.237603,0.193783,0.343524,0.17382,0.311713,0.169474,0.20543,0.159754,0.17929,0.16133,0.264626,0.146366,0.236777,0.219811,0.177477,0.314949,0.208548,0.348993,0.234228,0.300775,0.187494,0.296971,0.165167,0.276807,0.156382,0.205273,0.130156,0.232576,0.184877,0.292906,0.181264,0.269254,0.144163,0.250847,0.17458,0.216506,0.22896,0.142656,0.281527,0.171377,0.274509,0.26781,0.268158,0.268818,0.291409,0.238819,0.321912,0.28935,0.337875,0.299846,0.296209,0.305547,0.265051,0.263404,0.216813,0.173747,0.14735,0.174581,0.147289,0.186726,0.155587,0.178236,0.200864,0.242785,0.270486,0.330824,0.279044,0.349513,0.296519,0.294256,0.240018,0.230145,0.220155,0.237266,0.267765,0.223211,0.271477,0.198717,0.312491,0.246998,0.323664,0.223535,0.251705,0.133327,0.242291,0.109318,0.262398,0.130597,0.284601,0.182538,0.289066,0.245377,0.214325,0.263198,0.214093,0.218405,0.298269,0.220967,0.319988,0.284292,0.278697,0.255313,0.204901,0.206976,0.162208,0.206957,0.233953,0.189614,0.23777,0.176875,0.248185,0.162661,0.292487,0.125829,0.232636,0.134025,0.172881,0.196939,0.174776,0.241981,0.179237,0.212578,0.150716,0.161907,0.174109,0.171769,0.166899,0.182278,0.151244,0.210781,0.229975,0.196428,0.323187,0.15437,0.349894,0.177771,0.25005,0.196052,0.204655,0.230848,0.243304,0.248208,0.231059,0.244449,0.178208,0.243965,0.14511,0.277759,0.185335,0.345461,0.216592,0.343707,0.260531,0.255127,0.281041,0.229953,0.28623,0.243251,0.255355,0.248217,0.241321,0.256251,0.221212,0.283448,0.188972,0.29969,0.265705,0.269114,0.307431,0.231534,0.277517,0.226214,0.228333,0.221777,0.267077,0.217178,0.278657,0.300858,0.288007,0.307138,0.342679,0.230813,0.280305,0.246174,0.268913,0.321764,0.280976,0.354445,0.289266,0.362292,0.326113,0.330396,0.305267,0.268455,0.310992,0.283422,0.273988,0.26623,0.229201,0.204853,0.283302,0.1816,0.230693,0.186244,0.149657,0.212097,0.21263,0.244137,0.232802,0.267722,0.214676,0.263975,0.21754,0.265781,0.276973,0.249006,0.343711,0.234928,0.28464,0.256928,0.246556,0.303945,0.223264,0.297707,0.205041,0.294238,0.184231,0.335382,0.187318,0.285721,0.283615,0.249775,0.344556,0.24146,0.318676,0.212649,0.307052,0.173222,0.261177,0.133005,0.171933,0.172574,0.145325,0.15886,0.0827484
0.876661,0.175033,0.368965,0.227081,0.294249,0.194396,0.266243,0.237907,0.227147,0.300337,0.25064,0.30555,0.383134,0.23085,0.413841,0.265431,0.34433,0.216431,0.258841,0.25158,0.298736,0.218049,0.354247,0.258568,0.264584,0.347633,0.274514,0.421527,0.29333,0.413141,0.299093,0.366311,0.225885,0.387344,0.249934,0.315338,0.197988,0.289189,0.222056,0.346308,0.263488,0.368188,0.22298,0.321458,0.226207,0.324676,0.276312,0.248565,0.327518,0.223561,0.368966,0.295069,0.339511,0.36551,0.373392,0.322107,0.382537,0.346639,0.426128,0.390458,0.400955,0.372929,0.360721,0.385663,0.3275,0.288439,0.260795,0.246395,0.21423,0.265167,0.244801,0.262054,0.239453,0.279209,0.329691,0.375487,0.351927,0.423215,0.365179,0.411643,0.366131,0.33782,0.288177,0.307749,0.33675,0.320587,0.349498,0.279004,0.364827,0.290814,0.409626,0.325681,0.372214,0.241946,0.312449,0.188302,0.346751,0.191328,0.340902,0.225631,0.380917,0.288056,0.335198,0.334173,0.283779,0.323442,0.339268,0.284488,0.40164,0.332048,0.376334,0.361006,0.33036,0.293752,0.253086,0.285344,0.267084,0.271705,0.33901,0.25173,0.293624,0.241063,0.366036,0.216887,0.338683,0.189943,0.276191,0.236997,0.237807,0.289987,0.25632,0.308049,0.231204,0.251518,0.221146,0.235595,0.254444,0.255814,0.220479,0.261513,0.26175,0.292282,0.353827,0.234308,0.415398,0.237085,0.392137,0.262649,0.277318,0.279585,0.311866,0.324903,0.306964,0.317523,0.285401,0.332236,0.223679,0.333149,0.238233,0.400443,0.281712,0.434555,0.307632,0.393676,0.362597,0.307097,0.352806,0.337828,0.369857,0.315999,0.307401,0.349841,0.335147,0.336959,0.268456,0.393227,0.306302,0.357146,0.376132,0.345062,0.374721,0.294973,0.338194,0.325211,0.312224,0.288565,0.382615,0.340901,0.341892,0.404032,0.412928,0.354356,0.404598,0.312185,0.338864,0.379273,0.37809,0.428353,0.354016,0.44567,0.40129,0.438642,0.402466,0.385717,0.381912,0.342522,0.393817,0.375911,0.319353,0.297324,0.331176,0.276276,0.361552,0.248092,0.249293,0.281824,0.252928,0.294675,0.317748,0.341551,0.29085,0.338142,0.305846,0.345275,0.312201,0.336766,0.406162,0.320608,0.404473,0.321762,0.332355,0.360953,0.329479,0.393123,0.279254,0.368348,0.289152,0.398734,0.249132,0.40965,0.316473,0.328339,0.399873,0.340487,0.419691,0.290198,0.37592,0.277794,0.376942,0.211593,0.273139,0.218595,0.218522,0.285737,0.158984,0.754635
0.102916,0.29411,0.182717,0.312631,0.213997,0.290033,0.235385,0.276132,0.276706,0.281344,0.303333,0.334004,0.289617,0.385766,0.278905,0.377504,0.274486,0.333216,0.271355,0.317442,0.274,0.339293,0.283017,0.32875,0.32743,0.305409,0.381081,0.309422,0.404761,0.312104,0.391296,0.289833,0.379803,0.270676,0.360155,0.258352,0.330716,0.249745,0.337071,0.266233,0.357379,0.26778,0.349849,0.261299,0.333318,0.28121,0.307902,0.317153,0.279502,0.350648,0.295092,0.361558,0.339265,0.368663,0.35454,0.385172,0.356126,0.402892,0.377549,0.407638,0.386301,0.386156,0.381192,0.357916,0.350438,0.321484,0.305288,0.284483,0.293292,0.278166,0.299618,0.29203,0.309152,0.316737,0.345111,0.351538,0.390729,0.365391,0.403565,0.368373,0.378056,0.346207,0.344498,0.337074,0.333086,0.353798,0.321192,0.365024,0.310948,0.382733,0.318838,0.383673,0.300212,0.356307,0.25798,0.347515,0.240913,0.355558,0.253545,0.365768,0.286712,0.363399,0.323093,0.337902,0.337093,0.340561,0.326434,0.374075,0.329707,0.384563,0.348973,0.361072,0.33702,0.321644,0.312745,0.301238,0.301206,0.323143,0.287757,0.333746,0.275132,0.343236,0.261844,0.352706,0.247164,0.323949,0.254846,0.289899,0.285874,0.277486,0.308095,0.270873,0.298309,0.259523,0.277683,0.264616,0.277857,0.268251,0.289394,0.290079,0.298764,0.322045,0.28638,0.370143,0.270827,0.382822,0.279357,0.34416,0.295543,0.317798,0.317981,0.320503,0.333872,0.309752,0.341312,0.28449,0.351693,0.271673,0.376789,0.290636,0.408128,0.317023,0.406254,0.346371,0.36912,0.363986,0.349387,0.367261,0.349456,0.3536,0.35348,0.340591,0.361321,0.327611,0.37463,0.321686,0.379753,0.353044,0.364682,0.374414,0.344847,0.365369,0.337027,0.34907,0.335935,0.361008,0.344484,0.372016,0.378351,0.383525,0.384169,0.400109,0.361797,0.380639,0.370735,0.37185,0.40591,0.375839,0.427685,0.384042,0.429548,0.397846,0.408105,0.393151,0.375621,0.387673,0.364276,0.367191,0.344337,0.347229,0.311156,0.35257,0.29327,0.326573,0.294342,0.295455,0.310039,0.311964,0.330742,0.324384,0.346252,0.325035,0.349546,0.335963,0.349177,0.368287,0.342464,0.395211,0.339813,0.374837,0.353839,0.349001,0.376703,0.328398,0.382939,0.313072,0.386911,0.304506,0.39634,0.316672,0.374547,0.363266,0.349539,0.395674,0.330582,0.388792,0.304257,0.36809,0.273597,0.32593,0.25142,0.268026,0.26325,0.236707,0.238852,0.421763
0.795342,0.123383,0.332532,0.207016,0.307818,0.240894,0.306225,0.275837,0.311492,0.308606,0.337568,0.32027,0.380633,0.313413,0.398077,0.313835,0.381297,0.309633,0.359008,0.313857,0.360476,0.318218,0.364823,0.34024,0.348607,0.377104,0.341986,0.406587,0.341188,0.411114,0.332907,0.400571,0.31308,0.390649,0.302442,0.370169,0.290656,0.360436,0.292713,0.369145,0.299706,0.372424,0.297529,0.360839,0.304842,0.347187,0.327754,0.326695,0.355337,0.323136,0.376178,0.346673,0.384762,0.372159,0.397996,0.379718,0.410677,0.391536,0.420768,0.403944,0.413605,0.402453,0.394322,0.389811,0.36988,0.358148,0.341706,0.335815,0.32507,0.334318,0.33302,0.352357,0.344914,0.356633,0.365454,0.387144,0.381285,0.408259,0.387036,0.404847,0.381286,0.382589,0.366782,0.364947,0.371169,0.355777,0.379563,0.344457,0.388949,0.341524,0.396582,0.337313,0.386883,0.312808,0.37316,0.291908,0.375271,0.29109,0.38013,0.308261,0.38557,0.334745,0.376357,0.354559,0.368603,0.357408,0.38255,0.354128,0.398094,0.362429,0.391501,0.364711,0.369176,0.348839,0.345616,0.335922,0.344964,0.324999,0.358336,0.313829,0.361586,0.303699,0.370805,0.29351,0.361158,0.290387,0.336851,0.305221,0.316989,0.324251,0.30829,0.329916,0.298624,0.318572,0.294465,0.311756,0.299223,0.315744,0.305725,0.323885,0.327495,0.321528,0.360189,0.309935,0.383115,0.308829,0.376181,0.319012,0.350675,0.333829,0.344067,0.351216,0.338609,0.361373,0.326403,0.372016,0.312438,0.386132,0.316943,0.40897,0.335787,0.420438,0.357388,0.407697,0.378058,0.385611,0.385347,0.380742,0.384302,0.379552,0.371621,0.385793,0.365116,0.391179,0.355458,0.399988,0.365604,0.394146,0.385024,0.383195,0.38946,0.371214,0.381659,0.370883,0.379123,0.372071,0.390744,0.388705,0.395362,0.40475,0.408166,0.399185,0.406906,0.394754,0.395019,0.412019,0.396027,0.431232,0.397732,0.438296,0.407209,0.42992,0.409836,0.407874,0.404976,0.387617,0.397251,0.375547,0.379809,0.351411,0.373816,0.333433,0.367488,0.325512,0.343789,0.332985,0.339285,0.345548,0.351016,0.360793,0.354586,0.367425,0.361982,0.369635,0.376677,0.367497,0.400174,0.364794,0.402068,0.369472,0.383492,0.383851,0.367626,0.396356,0.35121,0.399842,0.344172,0.405806,0.343461,0.402085,0.365755,0.381456,0.393638,0.36554,0.401424,0.343005,0.386404,0.319408,0.360456,0.293516,0.315164,0.28571,0.27297,0.298537,0.205365,0.482356
0.21035,0.222249,0.191823,0.297677,0.23833,0.316972,0.275503,0.331503,0.309768,0.35147,0.333404,0.381333,0.341219,0.40586,0.34314,0.408522,0.344305,0.396358,0.346056,0.388818,0.350807,0.389538,0.361727,0.384265,0.383591,0.375169,0.407553,0.370553,0.420127,0.364831,0.418224,0.352542,0.41042,0.339506,0.398774,0.329481,0.38715,0.324213,0.385341,0.32616,0.387885,0.327795,0.383653,0.330861,0.373951,0.343437,0.36192,0.363576,0.354437,0.383703,0.362986,0.397632,0.382421,0.408639,0.397265,0.420113,0.407223,0.429373,0.417441,0.430827,0.421172,0.421198,0.414774,0.404912,0.397086,0.385451,0.375835,0.369137,0.365499,0.365615,0.368272,0.375402,0.37651,0.384032,0.391682,0.396832,0.410452,0.403754,0.417293,0.403036,0.408664,0.395099,0.394064,0.390513,0.383153,0.393877,0.37426,0.399178,0.367498,0.404495,0.363213,0.403626,0.352039,0.395882,0.336036,0.392481,0.328885,0.395513,0.335342,0.39995,0.351595,0.400066,0.368819,0.39579,0.377794,0.398837,0.378325,0.408862,0.379714,0.411215,0.382301,0.400416,0.376511,0.383706,0.365526,0.374279,0.356027,0.377857,0.347068,0.383204,0.338658,0.387078,0.331078,0.385904,0.326464,0.372555,0.330723,0.35503,0.342551,0.342194,0.351318,0.332964,0.349798,0.325949,0.343747,0.32494,0.342441,0.328735,0.345486,0.340321,0.346813,0.359929,0.342165,0.380552,0.338091,0.38744,0.342041,0.37738,0.352055,0.366478,0.365235,0.361655,0.377292,0.355206,0.387354,0.346856,0.398696,0.345029,0.413589,0.355164,0.426828,0.371641,0.427457,0.388808,0.41616,0.400366,0.406976,0.403511,0.404607,0.398805,0.40627,0.391713,0.41036,0.385812,0.415185,0.385854,0.416031,0.396026,0.410142,0.404454,0.402231,0.404021,0.398198,0.40106,0.399162,0.40448,0.40605,0.410221,0.417961,0.416227,0.422418,0.420179,0.419943,0.415586,0.424662,0.411804,0.436614,0.41252,0.444433,0.416159,0.442193,0.420256,0.429345,0.419298,0.411782,0.414749,0.397416,0.405774,0.382194,0.397034,0.365982,0.39201,0.356277,0.381323,0.356051,0.371596,0.363505,0.374045,0.373945,0.379633,0.382352,0.384547,0.386009,0.393319,0.386433,0.406962,0.385188,0.415737,0.386513,0.409606,0.393873,0.396819,0.404228,0.384232,0.411038,0.374985,0.415196,0.371915,0.416174,0.379218,0.407136,0.395966,0.392727,0.406831,0.376004,0.401371,0.355152,0.382146,0.332027,0.350713,0.31355,0.313439,0.309078,0.289031,0.273932,0.522481
0.123223,0.156165,0.25646,0.229334,0.310555,0.272217,0.339273,0.30953,0.363031,0.339758,0.38843,0.358392,0.412708,0.36706,0.425283,0.371984,0.423753,0.375054,0.417366,0.37909,0.41464,0.385625,0.412343,0.398008,0.406051,0.414574,0.399915,0.427679,0.394214,0.431452,0.385656,0.427595,0.374207,0.420239,0.364057,0.411045,0.356489,0.405234,0.35381,0.404291,0.354358,0.402459,0.356108,0.396468,0.362777,0.388584,0.376157,0.382022,0.392764,0.383643,0.407789,0.39556,0.419467,0.410466,0.430084,0.422013,0.43909,0.431481,0.443995,0.437366,0.441434,0.435731,0.432168,0.425758,0.41926,0.409671,0.406319,0.396353,0.399089,0.391942,0.400941,0.395829,0.407151,0.403695,0.414957,0.416601,0.421106,0.426221,0.422205,0.42605,0.417997,0.417693,0.411985,0.407903,0.410311,0.399776,0.412007,0.392783,0.414724,0.387589,0.415866,0.381302,0.412846,0.371279,0.409375,0.363448,0.410243,0.363878,0.413813,0.372647,0.416956,0.385208,0.417021,0.395043,0.417778,0.398666,0.422939,0.398952,0.42711,0.399576,0.423492,0.397505,0.413221,0.390609,0.403191,0.382765,0.400414,0.37557,0.403225,0.368882,0.405812,0.362951,0.406398,0.3586,0.400133,0.358471,0.387639,0.364205,0.374668,0.371435,0.364366,0.374132,0.356086,0.37148,0.351268,0.368743,0.351232,0.368794,0.356237,0.369736,0.367744,0.368151,0.382821,0.365013,0.393569,0.365473,0.393706,0.371285,0.387029,0.38074,0.382068,0.391499,0.378205,0.401294,0.373687,0.411083,0.371265,0.422164,0.375993,0.433662,0.387477,0.439772,0.401416,0.437082,0.413478,0.430436,0.419698,0.426852,0.419698,0.42651,0.415145,0.428712,0.410427,0.431669,0.40787,0.433762,0.41139,0.431825,0.41801,0.427216,0.4211,0.42316,0.420375,0.422756,0.420699,0.425948,0.42418,0.433146,0.427895,0.439476,0.431369,0.440563,0.43089,0.441417,0.427584,0.446808,0.426458,0.452471,0.427517,0.452682,0.430158,0.445323,0.431128,0.432236,0.429123,0.418437,0.424602,0.406032,0.418246,0.393297,0.413403,0.383607,0.408096,0.379926,0.400923,0.382873,0.398663,0.389615,0.401824,0.396902,0.405825,0.401505,0.411359,0.403238,0.419442,0.403139,0.427427,0.403445,0.428005,0.406916,0.420639,0.413804,0.410941,0.420772,0.402079,0.425425,0.397106,0.427909,0.397824,0.42525,0.405535,0.41607,0.41379,0.40327,0.413158,0.386222,0.400307,0.365448,0.377066,0.343349,0.346128,0.327231,0.313615,0.349689,0.239071,0.988275
0.443273,0.195778,0.230797,0.290986,0.265047,0.334897,0.305892,0.367294,0.341141,0.39486,0.36742,0.419174,0.383774,0.436348,0.393284,0.442695,0.39913,0.441162,0.403454,0.43823,0.408233,0.436113,0.415381,0.432356,0.425671,0.426894,0.435974,0.421156,0.441707,0.414127,0.441365,0.404853,0.436965,0.395016,0.430525,0.386672,0.424437,0.381228,0.42107,0.379212,0.418986,0.379503,0.415212,0.382818,0.409713,0.391038,0.404666,0.403418,0.403749,0.41694,0.410161,0.428994,0.421977,0.439372,0.434059,0.448325,0.443997,0.454648,0.451022,0.456363,0.452767,0.452658,0.447689,0.445076,0.436655,0.436119,0.424079,0.429136,0.415832,0.427254,0.414286,0.430134,0.418031,0.434514,0.425706,0.438693,0.434185,0.439981,0.437979,0.43736,0.43515,0.432047,0.428419,0.427587,0.421316,0.425959,0.414947,0.426115,0.409598,0.426546,0.404756,0.425546,0.398665,0.423515,0.392574,0.423394,0.390572,0.42611,0.394538,0.429921,0.402687,0.432699,0.410964,0.434476,0.415743,0.437529,0.416708,0.441099,0.416193,0.441032,0.414684,0.43564,0.41065,0.427897,0.404877,0.422771,0.399245,0.422331,0.394172,0.423889,0.389698,0.424631,0.386159,0.421972,0.384676,0.414179,0.386667,0.40344,0.391144,0.392944,0.394535,0.383867,0.394464,0.376868,0.392375,0.373303,0.391017,0.373899,0.390767,0.379373,0.390054,0.38894,0.38821,0.398737,0.387443,0.403612,0.390213,0.402416,0.3965,0.399221,0.404891,0.39679,0.413669,0.394588,0.422255,0.393292,0.431266,0.395675,0.440695,0.403292,0.4482,0.414256,0.450593,0.42526,0.448305,0.433024,0.445417,0.43586,0.444422,0.434256,0.445264,0.430645,0.447153,0.427707,0.44893,0.427783,0.449003,0.431316,0.44683,0.434899,0.444064,0.436061,0.442933,0.436174,0.444446,0.437572,0.448577,0.439915,0.453733,0.442103,0.456607,0.442799,0.457293,0.44106,0.459008,0.43914,0.461791,0.438749,0.462224,0.439738,0.457748,0.440868,0.448406,0.440506,0.436757,0.438425,0.42562,0.43493,0.415385,0.431339,0.406795,0.428204,0.401999,0.424288,0.402024,0.421417,0.405903,0.422107,0.411318,0.424916,0.41586,0.428586,0.418259,0.433557,0.418887,0.439097,0.419005,0.441762,0.42049,0.438791,0.424467,0.432022,0.429914,0.424548,0.434736,0.41875,0.437959,0.416417,0.438374,0.418429,0.434085,0.42266,0.425241,0.423108,0.412116,0.414876,0.39426,0.397272,0.372332,0.372278,0.348288,0.344973,0.320977,0.326839,0.240847,0.548839
0.6129,0.17408,0.286508,0.251815,0.321179,0.297903,0.362771,0.338006,0.396505,0.370358,0.423658,0.393516,0.443968,0.408464,0.455624,0.417799,0.459169,0.423721,0.458402,0.428159,0.456728,0.432765,0.454297,0.438787,0.450277,0.445631,0.44515,0.45081,0.438999,0.452292,0.431272,0.450232,0.422383,0.446012,0.413866,0.441058,0.407036,0.437008,0.402816,0.434189,0.401198,0.431164,0.402181,0.42711,0.406755,0.423097,0.415247,0.42137,0.42621,0.42449,0.437466,0.432869,0.447681,0.4438,0.456581,0.454136,0.463602,0.462166,0.467648,0.46624,0.467812,0.464782,0.464495,0.457777,0.459233,0.447456,0.454103,0.43801,0.451311,0.432829,0.451734,0.432659,0.453966,0.436408,0.456223,0.442384,0.456869,0.447115,0.454716,0.447747,0.450002,0.444332,0.444518,0.43901,0.440417,0.433528,0.438144,0.42856,0.437,0.424283,0.436029,0.420104,0.434839,0.415931,0.434597,0.41362,0.436575,0.415039,0.440297,0.419955,0.444289,0.426105,0.447527,0.430654,0.450517,0.432173,0.453574,0.431428,0.454945,0.429642,0.45275,0.426735,0.447675,0.422659,0.442643,0.418438,0.440281,0.414767,0.440431,0.411688,0.441011,0.409215,0.439982,0.40773,0.435521,0.408024,0.427661,0.410232,0.418258,0.412797,0.409006,0.41372,0.400825,0.412661,0.394783,0.411055,0.391916,0.409983,0.392889,0.409157,0.397751,0.407952,0.404775,0.407011,0.410674,0.408021,0.413036,0.411806,0.4126,0.417823,0.411651,0.424939,0.410984,0.432249,0.410893,0.439717,0.41271,0.447459,0.417973,0.45465,0.426418,0.459345,0.435972,0.460543,0.44404,0.459703,0.448613,0.459071,0.449266,0.45945,0.447155,0.460657,0.444441,0.462038,0.443079,0.462766,0.44423,0.462144,0.446845,0.460671,0.448777,0.459678,0.449493,0.460301,0.450112,0.462736,0.451296,0.466362,0.452507,0.469389,0.453058,0.470594,0.452167,0.471017,0.450351,0.47168,0.449073,0.471375,0.44886,0.468148,0.449355,0.461297,0.449566,0.451917,0.448884,0.44213,0.44735,0.433327,0.445423,0.426001,0.443744,0.421197,0.442015,0.419814,0.440313,0.421685,0.440116,0.42544,0.441733,0.429306,0.444219,0.431895,0.447317,0.432934,0.450816,0.433087,0.453287,0.433578,0.452565,0.435561,0.448365,0.439147,0.442467,0.443251,0.436822,0.44669,0.433017,0.448553,0.431874,0.447462,0.432762,0.442377,0.432455,0.432964,0.42672,0.418541,0.413263,0.398769,0.392635,0.374104,0.368191,0.3431,0.345624,0.281026,0.28202,0.0443878
0.277822,0.20353,0.237186,0.296247,0.285471,0.349369,0.330252,0.39146,0.368099,0.424053,0.397262,0.448217,0.417741,0.464047,0.431153,0.471988,0.439563,0.474281,0.444813,0.473923,0.448536,0.472445,0.452085,0.469726,0.456017,0.465647,0.459543,0.460377,0.461289,0.453792,0.460659,0.445976,0.458143,0.43778,0.454603,0.430366,0.450985,0.424691,0.447908,0.421279,0.445017,0.420297,0.441686,0.422211,0.438273,0.427505,0.436212,0.435699,0.437389,0.445352,0.442918,0.454968,0.451871,0.463696,0.461841,0.471026,0.470594,0.476308,0.476396,0.478903,0.47774,0.478744,0.47404,0.476603,0.466339,0.473759,0.457353,0.471628,0.45027,0.471147,0.446964,0.471998,0.447501,0.472932,0.450815,0.472765,0.454824,0.470544,0.457004,0.466096,0.456139,0.460294,0.452864,0.454696,0.448566,0.450388,0.444236,0.447453,0.440382,0.445499,0.437068,0.444183,0.434188,0.443821,0.432368,0.445221,0.432771,0.448517,0.435713,0.45284,0.440055,0.457082,0.443826,0.460774,0.445461,0.463962,0.444795,0.466032,0.442733,0.465775,0.439983,0.462956,0.436778,0.459034,0.433613,0.456111,0.431063,0.455152,0.429229,0.455326,0.427931,0.45503,0.427113,0.452678,0.427033,0.447425,0.42796,0.439834,0.429433,0.431193,0.430305,0.422608,0.429838,0.415072,0.428442,0.409646,0.427007,0.407192,0.425866,0.408141,0.424806,0.411946,0.423925,0.416797,0.424074,0.420541,0.426117,0.42235,0.430099,0.423059,0.435386,0.423652,0.441218,0.42458,0.447247,0.42655,0.453501,0.430635,0.459744,0.437236,0.465026,0.445352,0.468282,0.45309,0.469565,0.458576,0.470039,0.460838,0.470675,0.460209,0.471688,0.458105,0.472848,0.456262,0.47373,0.455971,0.473911,0.457344,0.473406,0.459189,0.472888,0.46042,0.473191,0.461063,0.474705,0.461631,0.477183,0.462147,0.479717,0.462251,0.48118,0.461525,0.481417,0.459935,0.481051,0.458241,0.479973,0.457184,0.477142,0.456887,0.471787,0.456952,0.464241,0.456859,0.455847,0.456441,0.448065,0.455846,0.441699,0.455394,0.437305,0.455132,0.435439,0.454859,0.436147,0.454993,0.438682,0.456065,0.441783,0.457802,0.444253,0.459793,0.445501,0.461871,0.445739,0.463475,0.445741,0.463406,0.446457,0.460852,0.448418,0.456383,0.451333,0.451337,0.454389,0.447,0.456758,0.444201,0.45744,0.442861,0.455236,0.44135,0.449163,0.43666,0.438237,0.426089,0.421505,0.408803,0.39873,0.386523,0.370382,0.365084,0.333436,0.370519,0.235653,0.842074
